Date,Air Temp Max (C),Air Temp Min (C),Air Temp Mean (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks
1989-09-11,19.98,4.995,12.4875,10.922,1788.922,,100,0,1153.3,--,--,
1989-09-12,21.09,2.775,11.9325,2.032,1790.954,,100,0,1153.3,--,--,
1989-09-13,21.09,4.44,12.765,0,1790.954,,,0,1153.3,--,--,approx.
1989-09-14,23.865,4.995,14.43,0,1790.954,,,0,1153.3,--,--,
1989-09-15,24.42,6.105,15.2625,0,1790.954,,,0,1153.3,--,--,
1989-09-16,17.76,6.66,12.21,54.864,1845.818,,100,0,1153.3,--,--,
1989-09-17,6.66,3.33,4.995,23.114,1868.932,,100,0,1153.3,--,--,
1989-09-18,5.55,1.665,3.6075,23.876,1892.808,80,20,2.54,1155.84,2.54,--,
1989-09-19,14.985,3.33,9.1575,0,1892.808,,,T,1155.84,0,0,
1989-09-20,19.425,1.665,10.545,0,1892.808,,,0,1155.84,0,0,
1989-09-21,21.645,3.885,12.765,0,1892.808,,,0,1155.84,0,0,
1989-09-22,23.865,5.55,14.7075,0,1892.808,,,0,1155.84,0,0,
1989-09-23,23.31,4.995,14.1525,0,1892.808,,,0,1155.84,0,0,
1989-09-24,23.31,4.995,14.1525,0,1892.808,,,0,1155.84,0,0,
1989-09-25,18.87,4.995,11.9325,0,1892.808,,,0,1155.84,0,0,
1989-09-26,18.315,4.995,11.655,0,1892.808,,,0,1155.84,0,0,
1989-09-27,19.425,5.55,12.4875,0,1892.808,,,0,1155.84,0,0,
1989-09-28,19.425,4.995,12.21,0,1892.808,,,0,1155.84,0,0,
1989-09-29,8.88,4.995,6.9375,12.192,1905,,100,0,1155.84,0,0,
1989-09-30,12.21,2.22,7.215,0,1905,,,0,1155.84,0,0,
1989-10-01,16.65,1.665,9.1575,0,0,,,0,0,0,0,approx.
1989-10-02,7.77,1.665,4.7175,14.986,14.986,40,60,2.54,2.54,2.54,--,
1989-10-03,12.21,-0.555,5.8275,0,14.986,,,0,2.54,2.54,--,*
1989-10-04,15.54,-1.11,7.215,0,14.986,,,0,2.54,0,0,*
1989-10-05,15.54,0,7.77,0,14.986,,,0,2.54,0,0,*
1989-10-06,16.095,0.555,8.325,0,14.986,,,0,2.54,0,0,*
1989-10-07,15.54,2.22,8.88,0,14.986,,,0,2.54,0,0,*
1989-10-08,21.09,1.665,11.3775,0,14.986,,,0,2.54,0,0,*
1989-10-09,22.2,4.44,13.32,0,14.986,,,0,2.54,0,0,*
1989-10-10,18.87,2.775,10.8225,0,14.986,,,0,2.54,0,0,
1989-10-11,19.98,1.665,10.8225,0,14.986,,,0,2.54,0,0,
1989-10-12,18.315,1.665,9.99,0,14.986,,,0,2.54,0,0,
1989-10-13,18.315,1.665,9.99,0,14.986,,,0,2.54,0,0,
1989-10-14,17.205,-0.555,8.325,0,14.986,,,0,2.54,0,0,
1989-10-15,16.095,3.885,9.99,0,14.986,,,0,2.54,0,0,
1989-10-16,17.76,1.11,9.435,0,14.986,,,0,2.54,0,0,
1989-10-17,19.98,3.885,11.9325,0,14.986,,,0,2.54,0,0,
1989-10-18,18.87,2.22,10.545,0,14.986,,,0,2.54,0,0,
1989-10-19,18.87,1.665,10.2675,0,14.986,,,0,2.54,0,0,
1989-10-20,13.875,2.775,8.325,2.032,17.018,,100,0,2.54,0,0,
1989-10-21,4.995,2.775,3.885,38.862,55.88,,100,0,2.54,0,0,
1989-10-22,5.55,2.775,4.1625,9.144,65.024,,100,0,2.54,0,0,
1989-10-23,3.33,0.555,1.9425,69.85,134.874,50,50,16.51,19.05,16.51,--,
1989-10-24,1.665,-1.11,0.2775,29.972,164.846,100,,21.59,40.64,30.48,--,
1989-10-25,3.885,-6.66,-1.3875,11.176,176.022,100,,24.13,64.77,48.26,--,
1989-10-26,4.995,-7.77,-1.3875,0,176.022,,,0,64.77,33.02,--,
1989-10-27,3.885,-3.33,0.2775,2.032,178.054,100,,1.27,66.04,30.48,--,
1989-10-28,3.33,-4.995,-0.8325,0,178.054,,,0,66.04,--,--,
1989-10-29,7.77,-4.995,1.3875,0,178.054,,,0,66.04,--,--,
1989-10-30,8.88,-6.66,1.11,0,178.054,,,0,66.04,26.67,--,
1989-10-31,7.77,-7.215,0.2775,0,178.054,,,0,66.04,24.13,--,
1989-11-01,11.1,-4.995,3.0525,0,178,,,0,66,20.32,--,
1989-11-02,8.88,-6.66,1.11,0,178,,,0,66,17.78,--,
1989-11-03,9.99,-3.885,3.0525,0,178,,,0,66,17.78,--,
1989-11-04,12.21,-3.33,4.44,0,178,,,0,66,13.97,--,
1989-11-05,6.66,-3.885,1.3875,0,178,,,0,66,11.43,--,
1989-11-06,9.435,-5.55,1.9425,0,178,,,0,66,8.89,--,
1989-11-07,8.325,-4.44,1.9425,0,178,,,0,66,5.08,--,
1989-11-08,13.32,-3.885,4.7175,0,178,,,0,66,3.81,--,
1989-11-09,13.875,-0.555,6.66,0,178,,,0,66,2.54,--,
1989-11-10,15.54,0,7.77,0,178,,,0,66,--,--,
1989-11-11,15.54,0,7.77,0,178,,,0,66,--,--,
1989-11-12,12.21,-0.555,5.8275,0,178,,,0,66,0,0,
1989-11-13,11.655,-1.665,4.995,0,178,,,0,66,0,0,
1989-11-14,9.99,-3.33,3.33,0,178,,,0,66,0,0,
1989-11-15,11.1,-1.665,4.7175,0,178,,,0,66,0,0,
1989-11-16,11.1,-1.665,4.7175,0,178,,,0,66,0,0,
1989-11-17,9.435,-0.555,4.44,0,178,,,0,66,0,0,
1989-11-18,14.43,-1.665,6.3825,0,178,,,0,66,0,0,
1989-11-19,16.095,-1.665,7.215,0,178,,,0,66,0,0,
1989-11-20,14.985,-1.11,6.9375,0,178,,,0,66,0,0,
1989-11-21,13.32,-2.775,5.2725,0,178,,,0,66,0,0,
1989-11-22,12.765,-1.11,5.8275,0,178,,,0,66,0,0,
1989-11-23,7.77,-2.22,2.775,5.08,183.08,100,,0,66,0,0,
1989-11-24,0.555,-1.11,-0.2775,34.036,217.116,100,,31.75,97.75,27.94,--,
1989-11-25,0,-2.22,-1.11,102.87,319.986,100,,44.45,142.2,38.1,--,
1989-11-26,-2.22,-9.435,-5.8275,19.05,339.036,100,,63.5,205.7,111.76,--,
1989-11-27,0,-7.77,-3.885,0,339.036,,,0,205.7,101.6,--,
1989-11-28,3.33,-9.435,-3.0525,0,339.036,,,0,205.7,93.98,--,
1989-11-29,3.885,-10.545,-3.33,0,339.036,,,0,205.7,88.9,16.51,*
1989-11-30,7.215,-8.88,-0.8325,0,339.036,,,0,205.7,83.312,17.526,
1989-12-01,7.215,-6.66,0.2775,0,339,,,0,205.7,80.518,16.51,
1989-12-02,11.1,-6.66,2.22,0,339,,,0,205.7,73.66,--,
1989-12-03,12.765,-4.44,4.1625,0,339,,,0,205.7,69.85,--,
1989-12-04,12.21,-3.885,4.1625,0,339,,,0,205.7,65.532,14.732,
1989-12-05,8.325,-2.775,2.775,0,339,,,0,205.7,60.96,--,
1989-12-06,9.435,-3.885,2.775,0,339,,,0,205.7,57.15,--,
1989-12-07,13.32,-4.44,4.44,0,339,,,0,205.7,54.61,--,
1989-12-08,7.77,-3.33,2.22,0,339,,,0,205.7,53.086,12.192,
1989-12-09,8.88,-4.995,1.9425,0,339,,,0,205.7,52.07,--,
1989-12-10,2.775,-7.215,-2.22,0,339,,,0,205.7,--,--,
1989-12-11,3.33,-7.77,-2.22,0,339,,,0,205.7,50.8,--,
1989-12-12,7.77,-8.325,-0.2775,0,339,,,0,205.7,49.53,--,
1989-12-13,7.77,-6.105,0.8325,0,339,,,0,205.7,49.53,--,
1989-12-14,7.77,-6.66,0.555,0,339,,,0,205.7,48.26,--,
1989-12-15,12.21,-4.995,3.6075,0,339,,,0,205.7,43.18,11.176,
1989-12-16,7.215,-6.105,0.555,0,339,,,0,205.7,--,--,
1989-12-17,6.105,-6.66,-0.2775,0,339,,,0,205.7,--,--,
1989-12-18,7.215,-7.77,-0.2775,0,339,,,0,205.7,43.18,--,
1989-12-19,8.325,-7.215,0.555,0,339,,,0,205.7,43.18,--,
1989-12-20,7.77,-7.77,0,0,339,,,0,205.7,42.926,10.414,
1989-12-21,7.215,-4.44,1.3875,0,339,,,0,205.7,43.18,--,
1989-12-22,11.1,-6.105,2.4975,0,339,,,0,205.7,43.18,--,
1989-12-23,8.88,-4.44,2.22,0,339,,,0,205.7,43.18,--,
1989-12-24,11.1,-3.33,3.885,0,339,,,0,205.7,--,--,
1989-12-25,9.99,-3.885,3.0525,0,339,,,0,205.7,--,--,approx.
1989-12-26,10.545,-5.55,2.4975,0,339,,,0,205.7,41.91,--,
1989-12-27,7.77,-4.995,1.3875,0,339,,,0,205.7,40.132,9.906,
1989-12-28,3.885,-7.77,-1.9425,0,339,,,0,205.7,39.37,--,
1989-12-29,2.22,-6.66,-2.22,0,339,100,,T,205.7,39.37,--,
1989-12-30,8.325,-3.33,2.4975,0,339,,,0,205.7,--,--,
1989-12-31,7.77,-4.44,1.665,0,339,,,0,205.7,--,--,
1990-01-01,-1.665,-4.995,-3.33,6.096,345,100,,--,205.7,--,--,
1990-01-02,-2.775,-8.88,-5.8275,3.81,348.81,,,8.89,214.59,45.72,--,
1990-01-03,3.33,-12.21,-4.44,0,348.81,,,0,214.59,44.45,11.43,
1990-01-04,3.885,-11.1,-3.6075,0,348.81,,,0,214.59,44.45,--,
1990-01-05,9.99,-9.99,0,0,348.81,,,0,214.59,44.45,--,
1990-01-06,5.55,-6.66,-0.555,1.016,349.826,100,,0,214.59,--,--,
1990-01-07,3.33,-2.22,0.555,51.054,400.88,50,50,0,214.59,--,--,
1990-01-08,3.33,-1.11,1.11,2.032,402.912,,100,11.43,226.02,53.086,14.478,
1990-01-09,9.435,-3.885,2.775,0,402.912,,,0,226.02,50.8,13.97,
1990-01-10,9.99,-2.22,3.885,0,402.912,,,0,226.02,49.53,--,
1990-01-11,12.21,-2.775,4.7175,0,402.912,,,0,226.02,49.53,--,
1990-01-12,3.33,-1.11,1.11,13.97,416.882,90,10,1.27,227.29,48.26,--,
1990-01-13,3.33,-3.33,0,23.114,439.996,100,,33.02,260.31,63.5,--,
1990-01-14,0,-3.885,-1.9425,27.94,467.936,100,,53.34,313.65,91.44,--,
1990-01-15,2.22,-6.105,-1.9425,13.97,481.906,100,,--,313.65,--,--,
1990-01-16,-3.885,-11.655,-7.77,16.002,497.908,100,,24.13,337.78,116.84,--,
1990-01-17,-2.22,-10.545,-6.3825,T,497.908,100,,--,337.78,112.268,23.368,
1990-01-18,-0.555,-12.21,-6.3825,0,497.908,,,0,337.78,106.68,--,
1990-01-19,2.775,-14.985,-6.105,0,497.908,,,0,337.78,104.14,--,
1990-01-20,4.995,-12.21,-3.6075,0,497.908,,,0,337.78,--,--,
1990-01-21,8.325,-11.1,-1.3875,0,497.908,,,0,337.78,--,--,
1990-01-22,8.325,-8.325,0,0,497.908,,,0,337.78,96.52,--,
1990-01-23,8.325,-8.325,0,0,497.908,,,0,337.78,91.44,--,
1990-01-24,7.215,-7.215,0,0,497.908,,,0,337.78,89.408,22.098,
1990-01-25,7.215,-6.105,0.555,0,497.908,,,0,337.78,87.63,--,
1990-01-26,1.11,-8.325,-3.6075,2.032,499.94,100,,2.54,340.32,88.9,--,
1990-01-27,5.55,-11.655,-3.0525,0,499.94,,,0,340.32,87.63,--,
1990-01-28,4.995,-11.1,-3.0525,0,499.94,,,0,340.32,87.63,--,
1990-01-29,4.995,-3.33,0.8325,1.016,500.956,,,0,340.32,85.09,--,
1990-01-30,-2.22,-6.105,-4.1625,39.116,540.072,100,,24.13,364.45,100.33,--,
1990-01-31,-0.555,-13.32,-6.9375,11.938,552.01,100,,13.97,378.42,117.856,27.432,
1990-02-01,-1.11,-10.545,-5.8275,12.954,565,100,,19.05,397.5,132.08,--,
1990-02-02,2.22,-12.21,-4.995,T,565,100,,2.54,400.04,128.27,--,
1990-02-03,1.11,-10.545,-4.7175,32.004,597.004,100,,T,400.04,123.19,--,
1990-02-04,-3.33,-10.545,-6.9375,3.048,600.052,100,,45.72,445.76,161.29,--,
1990-02-05,2.22,-12.21,-4.995,1.016,601.068,100,,0,445.76,153.67,--,
1990-02-06,-3.33,-18.87,-11.1,14.986,616.054,100,,26.67,472.43,157.48,--,
1990-02-07,-2.775,-20.535,-11.655,0,616.054,,,0,472.43,160.02,35.052,
1990-02-08,0,-16.095,-8.0475,T,616.054,100,,0,472.43,154.94,--,
1990-02-09,6.66,-10.545,-1.9425,0,616.054,,,T,472.43,149.86,--,
1990-02-10,9.99,-4.44,2.775,0,616.054,,,0,472.43,--,--,
1990-02-11,9.99,-6.66,1.665,0,616.054,,,0,472.43,132.08,--,
1990-02-12,4.44,-8.88,-2.22,0,616.054,,,0,472.43,127,--,
1990-02-13,-7.215,-14.43,-10.8225,3.048,619.102,100,,1.27,473.7,124.46,--,
1990-02-14,-6.66,-16.095,-11.3775,0,619.102,,,1.27,474.97,124.46,34.544,
1990-02-15,-0.555,-15.54,-8.0475,6.096,625.198,100,,0,474.97,124.46,--,
1990-02-16,-6.105,-9.99,-8.0475,85.852,711.05,100,,86.36,561.33,161.29,--,
1990-02-17,-1.11,-10.545,-5.8275,32.004,743.054,100,,73.66,634.99,215.9,--,
1990-02-18,-4.44,-13.32,-8.88,9.144,752.198,100,,25.4,660.39,245.11,--,
1990-02-19,0,-14.43,-7.215,0,752.198,,,0,660.39,--,--,
1990-02-20,6.105,-13.875,-3.885,0,752.198,,,0,660.39,210.82,--,
1990-02-21,7.77,-6.105,0.8325,0,752.198,,,0,660.39,202.692,50.038,
1990-02-22,14.43,-4.44,4.995,0,752.198,,,0,660.39,190.5,--,
1990-02-23,13.32,-6.105,3.6075,0,752.198,,,0,660.39,179.07,--,
1990-02-24,13.32,-3.33,4.995,0,752.198,,,0,660.39,167.64,--,
1990-02-25,12.21,-2.775,4.7175,0,752.198,,,0,660.39,158.75,--,
1990-02-26,12.21,-2.22,4.995,2.794,754.992,5,95,0,660.39,152.4,--,
1990-02-27,11.1,-2.775,4.1625,0,754.992,,,0,660.39,147.32,--,
1990-02-28,11.1,-4.44,3.33,0,754.992,,,0,660.39,141.732,45.72,
1990-03-01,6.66,-2.775,1.9425,0,755,,,0,660.4,139.7,--,
1990-03-02,2.775,-0.555,1.11,18.034,773.034,95,5,2.54,662.94,137.16,--,
1990-03-03,3.33,-1.665,0.8325,7.112,780.146,100,,13.97,676.91,148.59,--,
1990-03-04,0,-5.55,-2.775,13.97,794.116,100,,0,676.91,--,--,
1990-03-05,5.55,-6.105,-0.2775,0,794.116,,,13.97,690.88,149.86,--,
1990-03-06,9.435,-6.105,1.665,0,794.116,,,0,690.88,142.24,--,
1990-03-07,8.88,-4.995,1.9425,0,794.116,,,0,690.88,137.16,48.006,
1990-03-08,6.66,-3.885,1.3875,T,794.116,100,,T,690.88,134.62,--,
1990-03-09,8.88,-6.66,1.11,0,794.116,,,0,690.88,133.35,--,
1990-03-10,-1.11,-7.215,-4.1625,39.878,833.994,100,,0,690.88,--,--,
1990-03-11,-3.33,-8.88,-6.105,12.192,846.186,100,,0,690.88,--,--,
1990-03-12,-1.665,-13.32,-7.4925,1.778,847.964,100,,52.07,742.95,180.34,--,
1990-03-13,2.775,-14.43,-5.8275,4.064,852.028,100,,1.27,744.22,172.72,--,
1990-03-14,3.885,-7.215,-1.665,2.032,854.06,95,5,1.27,745.49,165.1,53.848,
1990-03-15,7.77,1.665,4.7175,0,854.06,,,0,745.49,158.75,--,
1990-03-16,9.99,-3.33,3.33,0,854.06,,,0,745.49,152.4,--,
1990-03-17,11.655,-1.665,4.995,0,854.06,,,0,745.49,147.32,--,
1990-03-18,13.32,-3.33,4.995,0,854.06,,,0,745.49,140.97,--,
1990-03-19,10.545,-1.665,4.44,0,854.06,,,0,745.49,133.35,--,
1990-03-20,13.32,-3.885,4.7175,0,854.06,,,0,745.49,129.54,--,
1990-03-21,13.875,-2.775,5.55,0,854.06,,,0,745.49,125.476,46.482,
1990-03-22,12.765,-2.775,4.995,0,854.06,,,0,745.49,121.92,--,
1990-03-23,13.875,-2.775,5.55,0,854.06,,,0,745.49,116.84,--,
1990-03-24,13.32,-2.22,5.55,0,854.06,,,0,745.49,114.3,--,
1990-03-25,11.1,-2.775,4.1625,0,854.06,,,0,745.49,110.49,--,
1990-03-26,10.545,-2.22,4.1625,0,854.06,,,0,745.49,104.14,--,
1990-03-27,10.545,-3.33,3.6075,0,854.06,,,0,745.49,99.06,--,
1990-03-28,7.77,-2.775,2.4975,0,854.06,,,0,745.49,95.504,35.306,
1990-03-29,9.435,-4.44,2.4975,0,854.06,,,0,745.49,92.71,--,
1990-03-30,12.21,-2.775,4.7175,0,854.06,,,0,745.49,88.9,--,
1990-03-31,13.32,-3.33,4.995,0,854.06,,,0,745.49,83.82,--,
1990-04-01,13.32,-2.775,5.2725,0,854,,,0,745.5,80.01,--,
1990-04-02,14.985,-2.22,6.3825,0,854,,,0,745.5,76.2,--,
1990-04-03,14.985,-1.665,6.66,0,854,,,0,745.5,69.85,--,
1990-04-04,13.875,-0.555,6.66,1.016,855.016,,100,0,745.5,64.516,25.908,
1990-04-05,12.21,-1.665,5.2725,1.016,856.032,,100,0,745.5,62.23,--,
1990-04-06,10.545,-1.11,4.7175,2.032,858.064,,100,0,745.5,59.69,--,
1990-04-07,8.325,-1.665,3.33,2.032,860.096,20,80,0,745.5,54.61,--,
1990-04-08,5.55,-1.665,1.9425,1.016,861.112,,100,T,745.5,54.61,--,
1990-04-09,13.875,-3.33,5.2725,0,861.112,,,0,745.5,48.26,--,
1990-04-10,13.32,-1.11,6.105,0,861.112,,,0,745.5,43.18,--,
1990-04-11,12.765,-1.11,5.8275,0,861.112,,,0,745.5,33.528,12.446,
1990-04-12,15.54,0,7.77,0,861.112,,,0,745.5,30.48,--,
1990-04-13,18.315,0,9.1575,0,861.112,,,0,745.5,24.13,--,
1990-04-14,17.205,1.11,9.1575,0,861.112,,,0,745.5,15.24,--,
1990-04-15,14.985,0.555,7.77,0,861.112,,,0,745.5,0,0,
1990-04-16,7.77,0.555,4.1625,3.81,864.922,5,95,0,745.5,0,0,
1990-04-17,4.995,0.555,2.775,1.016,865.938,,100,T,745.5,0,0,
1990-04-18,10.545,1.665,6.105,1.016,866.954,,100,0,745.5,0,0,
1990-04-19,7.215,1.665,4.44,1.016,867.97,,100,0,745.5,0,0,
1990-04-20,8.88,0,4.44,11.938,879.908,15,85,0,745.5,0,0,
1990-04-21,4.44,-0.555,1.9425,5.08,884.988,,100,T,745.5,0,0,
1990-04-22,7.215,-0.555,3.33,10.922,895.91,,100,0,745.5,0,0,
1990-04-23,2.22,-1.665,0.2775,32.258,928.168,65,35,8.89,754.39,2.54,--,
1990-04-24,9.435,-3.885,2.775,0.762,928.93,,,3.81,758.2,10.16,--,
1990-04-25,14.985,-1.11,6.9375,0,928.93,,,0,758.2,0,0,
1990-04-26,15.54,-0.555,7.4925,0,928.93,,,0,758.2,0,0,approx.
1990-04-27,16.095,0.555,8.325,0,928.93,,,0,758.2,0,0,
1990-04-28,9.435,-1.11,4.1625,0,928.93,,,0,758.2,0,0,
1990-04-29,6.66,-2.775,1.9425,3.048,931.978,100,,2.54,760.74,0,0,
1990-04-30,7.77,-3.33,2.22,1.016,932.994,,100,0,760.74,0,0,
1990-05-01,13.32,-0.555,6.3825,0,933,,,0,760.7,0,0,
1990-05-02,14.43,0.555,7.4925,0,933,,,0,760.7,0,0,
1990-05-03,17.205,4.44,10.8225,0,933,,,0,760.7,0,0,
1990-05-04,21.645,4.995,13.32,0,933,,,0,760.7,0,0,
1990-05-05,23.31,2.775,13.0425,0,933,,,0,760.7,0,0,
1990-05-06,18.315,1.11,9.7125,0,933,,,0,760.7,0,0,
1990-05-07,17.76,-0.555,8.6025,0,933,,,0,760.7,0,0,
1990-05-08,18.87,-0.555,9.1575,0,933,,,0,760.7,0,0,
1990-05-09,14.43,3.885,9.1575,2.032,935.032,,100,0,760.7,0,0,
1990-05-10,12.765,2.22,7.4925,3.048,938.08,,100,0,760.7,0,0,
1990-05-11,11.1,0,5.55,0,938.08,,,0,760.7,0,0,
1990-05-12,12.21,-1.665,5.2725,0,938.08,,,0,760.7,0,0,
1990-05-13,17.76,-1.665,8.0475,0,938.08,,,0,760.7,0,0,
1990-05-14,12.765,0,6.3825,0,938.08,,,0,760.7,0,0,
1990-05-15,14.985,-1.11,6.9375,0,938.08,,,0,760.7,0,0,
1990-05-16,17.205,-0.555,8.325,0,938.08,,,0,760.7,0,0,
1990-05-17,15.54,-0.555,7.4925,0,938.08,,,0,760.7,0,0,
1990-05-18,13.875,-1.665,6.105,0,938.08,,,0,760.7,0,0,
1990-05-19,9.435,-0.555,4.44,7.874,945.954,95,5,0,760.7,0,0,
1990-05-20,4.44,0,2.22,24.13,970.084,35,65,11.43,772.13,11.43,--,
1990-05-21,12.21,2.22,7.215,1.016,971.1,,100,0,772.13,0,0,
1990-05-22,12.765,4.44,8.6025,0.762,971.862,100,,0,772.13,0,0,
1990-05-23,4.44,-1.11,1.665,20.066,991.928,95,5,10.16,782.29,3.81,--,
1990-05-24,8.88,-1.665,3.6075,6.096,998.024,100,,2.54,784.83,6.35,--,
1990-05-25,12.21,-1.11,5.55,1.016,999.04,,100,0,784.83,0,0,
1990-05-26,6.66,1.11,3.885,8.89,1007.93,,100,0,784.83,0,0,
1990-05-27,4.995,2.22,3.6075,21.082,1029.012,,100,0,784.83,0,0,
1990-05-28,5.55,2.22,3.885,6.096,1035.108,,100,0,784.83,0,0,
1990-05-29,10.545,2.775,6.66,6.858,1041.966,,100,0,784.83,0,0,
1990-05-30,2.775,-0.555,1.11,41.148,1083.114,70,30,2.54,787.37,1.27,--,
1990-05-31,3.885,-2.22,0.8325,6.858,1089.972,100,,15.24,802.61,16.51,--,
1990-06-01,12.21,-4.44,3.885,T,1090,100,,T,802.6,8.89,--,
1990-06-02,18.315,0.555,9.435,0,1090,,,0,802.6,0,0,
1990-06-03,17.205,3.33,10.2675,0,1090,,,0,802.6,0,0,
1990-06-04,18.87,2.775,10.8225,0,1090,,,0,802.6,0,0,
1990-06-05,18.87,1.665,10.2675,0,1090,,,0,802.6,0,0,
1990-06-06,12.765,4.44,8.6025,T,1090,,100,0,802.6,0,0,
1990-06-07,21.645,3.33,12.4875,0,1090,,,0,802.6,0,0,
1990-06-08,24.42,6.105,15.2625,0,1090,,,0,802.6,0,0,
1990-06-09,19.98,4.44,12.21,0,1090,,,0,802.6,0,0,
1990-06-10,15.54,3.33,9.435,0,1090,,,0,802.6,0,0,
1990-06-11,17.205,1.11,9.1575,0,1090,,,0,802.6,0,0,
1990-06-12,16.095,2.22,9.1575,0,1090,,,0,802.6,0,0,
1990-06-13,12.765,0,6.3825,T,1090,,100,0,802.6,0,0,
1990-06-14,13.875,0.555,7.215,T,1090,,100,0,802.6,0,0,
1990-06-15,13.32,1.665,7.4925,T,1090,,100,0,802.6,0,0,
1990-06-16,17.76,0.555,9.1575,0,1090,,,0,802.6,0,0,
1990-06-17,18.315,1.665,9.99,0,1090,,,0,802.6,0,0,
1990-06-18,16.095,2.22,9.1575,T,1090,,100,0,802.6,0,0,
1990-06-19,24.42,5.55,14.985,0,1090,,,0,802.6,0,0,
1990-06-20,26.64,8.88,17.76,0,1090,,,0,802.6,0,0,
1990-06-21,27.195,8.325,17.76,0,1090,,,0,802.6,0,0,
1990-06-22,23.31,6.66,14.985,0,1090,,,0,802.6,0,0,
1990-06-23,24.42,4.995,14.7075,0,1090,,,0,802.6,0,0,
1990-06-24,23.31,7.77,15.54,0,1090,,,0,802.6,0,0,
1990-06-25,23.865,6.66,15.2625,0,1090,,,0,802.6,0,0,
1990-06-26,23.865,4.995,14.43,0,1090,,,0,802.6,0,0,
1990-06-27,21.645,6.66,14.1525,0,1090,,,0,802.6,0,0,
1990-06-28,24.42,4.995,14.7075,0,1090,,,0,802.6,0,0,
1990-06-29,24.42,6.105,15.2625,0,1090,,,0,802.6,0,0,
1990-06-30,24.975,6.105,15.54,0,1090,,,0,802.6,0,0,
1990-07-01,23.31,8.88,16.095,1.016,1091,,100,0,802.6,0,0,
1990-07-02,18.315,4.44,11.3775,4.064,1095.064,,--,0,802.6,0,0,
1990-07-03,21.09,3.33,12.21,0,1095.064,,,0,802.6,0,0,
1990-07-04,19.98,4.44,12.21,0,1095.064,,,0,802.6,0,0,
1990-07-05,18.87,4.995,11.9325,0,1095.064,,,0,802.6,0,0,
1990-07-06,21.645,3.33,12.4875,0,1095.064,,,0,802.6,0,0,
1990-07-07,24.42,4.44,14.43,0,1095.064,,,0,802.6,0,0,
1990-07-08,24.975,7.215,16.095,0,1095.064,,,0,802.6,0,0,
1990-07-09,26.64,7.215,16.9275,0,1095.064,,,0,802.6,0,0,
1990-07-10,25.53,9.435,17.4825,0,1095.064,,,0,802.6,0,0,
1990-07-11,28.86,11.655,20.2575,T,1095.064,,100,0,802.6,0,0,
1990-07-12,29.97,13.32,21.645,T,1095.064,,100,0,802.6,0,0,
1990-07-13,28.86,12.765,20.8125,0,1095.064,,,0,802.6,0,0,
1990-07-14,26.085,11.1,18.5925,3.048,1098.112,,100,0,802.6,0,0,
1990-07-15,27.75,9.99,18.87,1.016,1099.128,,100,0,802.6,0,0,
1990-07-16,26.085,11.1,18.5925,0,1099.128,,,0,802.6,0,0,
1990-07-17,26.085,10.545,18.315,0,1099.128,,,0,802.6,0,0,
1990-07-18,26.64,11.1,18.87,T,1099.128,,100,0,802.6,0,0,
1990-07-19,26.085,10.545,18.315,0,1099.128,,,0,802.6,0,0,
1990-07-20,26.085,8.325,17.205,0,1099.128,,,0,802.6,0,0,
1990-07-21,27.195,7.77,17.4825,0,1099.128,,,0,802.6,0,0,
1990-07-22,26.64,7.77,17.205,0,1099.128,,,0,802.6,0,0,
1990-07-23,25.53,7.77,16.65,0,1099.128,,,0,802.6,0,0,
1990-07-24,21.09,9.435,15.2625,0,1099.128,,,0,802.6,0,0,
1990-07-25,21.09,7.215,14.1525,0,1099.128,,,0,802.6,0,0,
1990-07-26,24.42,3.885,14.1525,0,1099.128,,,0,802.6,0,0,
1990-07-27,27.195,8.325,17.76,0,1099.128,,,0,802.6,0,0,
1990-07-28,28.305,8.88,18.5925,0,1099.128,,,0,802.6,0,0,
1990-07-29,28.305,9.99,19.1475,0,1099.128,,,0,802.6,0,0,
1990-07-30,26.64,9.435,18.0375,0,1099.128,,,0,802.6,0,0,
1990-07-31,27.195,7.77,17.4825,0,1099.128,,,0,802.6,0,0,
1990-08-01,26.085,8.88,17.4825,T,1099,,100,0,802.6,0,0,
1990-08-02,27.75,9.99,18.87,0,1099,,,0,802.6,0,0,
1990-08-03,27.75,9.435,18.5925,0,1099,,,0,802.6,0,0,
1990-08-04,29.97,9.99,19.98,0,1099,,,0,802.6,0,0,
1990-08-05,31.08,10.545,20.8125,0,1099,,,0,802.6,0,0,
1990-08-06,31.08,13.32,22.2,0,1099,,,0,802.6,0,0,
1990-08-07,29.97,12.21,21.09,1.016,1100.016,,100,0,802.6,0,0,
1990-08-08,28.305,10.545,19.425,4.064,1104.08,,100,0,802.6,0,0,
1990-08-09,28.305,8.88,18.5925,0,1104.08,,,0,802.6,0,0,
1990-08-10,27.195,10.545,18.87,0,1104.08,,,0,802.6,0,0,
1990-08-11,26.64,9.99,18.315,0,1104.08,,,0,802.6,0,0,
1990-08-12,28.305,9.435,18.87,0,1104.08,,,0,802.6,0,0,
1990-08-13,29.415,9.99,19.7025,0,1104.08,,,0,802.6,0,0,
1990-08-14,27.195,9.99,18.5925,0,1104.08,,,0,802.6,0,0,
